Reporting_country,Partner_country,Export_value
TUN,SER,50942.695106086
TUN,SGP,26544.2608095511
TUN,SLE,78.4555272532408
TUN,SLV,792.593593343292
TUN,SOM,16.1843652163001
TUN,SSF,67038.2635555034
TUN,SUD,8861.86907953145
TUN,SUR,16.8398355377508
TUN,SVK,89917.8952562274
TUN,SVN,24564.1117427878
TUN,SWE,84123.4824591782
TUN,SWZ,18.1767560928302
TUN,SYC,9882.67084052685
TUN,SYR,2867.17587629133
TUN,TCA,3.1385344236159
TUN,TCD,12.7529949561346
TUN,THA,129316.732149307
TUN,TKM,9414.3400172998
TUN,TTO,14.0966609842795
TUN,TUR,1215402.69312776
TUN,TZA,382.57460069426
TUN,UGA,678.627956326097
TUN,UKR,517676.003152078
TUN,UNS,740598.4181029
TUN,URY,213.418465671724
TUN,USA,565671.152614611
TUN,UZB,1301.40542110102
TUN,VAT,0.809313627848
TUN,VEN,5993.90522463106
TUN,VNM,67634.6543113432
TUN,WLD,22496204.9488906
TUN,YEM,1.0342331072039
TUN,ZAF,7632.14279079707
TUN,ZAR,0.5729787325351
TUN,ZWE,4817.32118621431
TUR,ABW,0.308
TUR,AFG,33460.34
TUR,AGO,10607.228
TUR,AIA,0.263
TUR,ALB,60787.806
TUR,AND,41.879
TUR,ARE,2442659.64
TUR,ARG,545658.639
TUR,ARM,3684.113
TUR,ASM,20.69
TUR,ATA,2.241
TUR,ATF,0.019
TUR,ATG,0.169
TUR,AUS,1123183.228
TUR,AUT,1829578.34
TUR,AZE,751290.077
TUR,BDI,70.549
TUR,BEL,5628385.234
TUR,BEN,14154.839
TUR,BFA,13751.926
TUR,BGD,482116.301
TUR,BGR,2545471.949
TUR,BHR,360512.757
TUR,BHS,852.439
TUR,BIH,229421.262
TUR,BLR,269996.388
TUR,BLZ,3038.916
TUR,BMU,18.428
TUR,BOL,134876.781
TUR,BRA,3827072.625
TUR,BRB,42.007
TUR,BRN,5.993
TUR,BTN,801.446
TUR,BWA,199.18
TUR,CAF,2188.056
TUR,CAN,1079772.189
TUR,CCK,0.262
TUR,CHE,3057853.363
TUR,CHL,350923.519
TUR,CHN,32238051.683
TUR,CIV,395678.18
TUR,CMR,57313.965
TUR,COG,2585.16
TUR,COK,856.297
TUR,COL,1691473.452
TUR,COM,6733.322
TUR,CPV,914.647
TUR,CRI,47822.464
TUR,CUB,12038.004
TUR,CXR,0.438
TUR,CYM,2340.138
TUR,CYP,120565.622
TUR,CZE,2713596.594
TUR,DEU,21726304.884
TUR,DJI,872.011
TUR,DMA,5.45
TUR,DNK,1086773.695
TUR,DOM,23302.608
TUR,DZA,1194879.747
TUR,EAS,54324559.368
TUR,ECS,135647889.195
TUR,ECU,143676.312
TUR,EGY,2211759.893
TUR,ERI,64.971
TUR,ESP,6311610.815
TUR,EST,230018.152
TUR,ETH,24418.458
TUR,FIN,1341919.241
TUR,FJI,122.274
TUR,FRA,7931536.092
TUR,FRO,947.555
TUR,FSM,0.471
TUR,GAB,24460.477
TUR,GBR,5558193.963
TUR,GEO,470851.043
TUR,GHA,119283.443
TUR,GIB,2017.772
TUR,GIN,12502.842
TUR,GMB,158.209
TUR,GNB,4888.554
TUR,GNQ,52.901
TUR,GRC,2162133.293
TUR,GRD,2.93
TUR,GRL,2.433
TUR,GTM,16936.663
TUR,GUM,10.04
TUR,GUY,3345.56
TUR,HKG,74389.204
TUR,HND,10652.944
TUR,HRV,388473.89
TUR,HTI,1004.435
TUR,HUN,1645221.235
TUR,IDN,1847385.388
TUR,IND,7936146.049
TUR,IOT,0.238
TUR,IRL,984785.843
TUR,IRN,2823677.836
TUR,IRQ,1664100.385
TUR,ISL,26767.184
TUR,ISR,2047078.895
TUR,ITA,11562694.068
TUR,JAM,166.007
TUR,JOR,108307.169
TUR,JPN,4389291.768
TUR,KAZ,1595313.341
TUR,KEN,19349.989
TUR,KGZ,86460.872
TUR,KHM,64298.229
TUR,KIR,0.011
TUR,KNA,8.717
TUR,KOR,7597023.174
TUR,KWT,109171.774
TUR,LAO,5029.867
TUR,LBN,48416.76
TUR,LBR,4049.625
TUR,LBY,821795.726
TUR,LCA,0.146
TUR,LCN,8870585.689
TUR,LKA,98923.614
TUR,LSO,174.151
TUR,LTU,627640.887
TUR,LUX,136014.112
TUR,LVA,230856.509
TUR,MAC,510.63
TUR,MAR,922435.775
TUR,MDA,380323.881
TUR,MDG,18305.392
TUR,MDV,50.862
TUR,MEA,20412178.58
TUR,MEX,953188.804
TUR,MHL,32702.427
TUR,MKD,201540.172
TUR,MLI,54809.351
TUR,MLT,105131.266
TUR,MMR,45861.906
TUR,MNG,2932.679
TUR,MNP,0.12
TUR,MNT,21207.909
TUR,MOZ,45431.302
TUR,MRT,276738.687
TUR,MSR,0.076
TUR,MUS,1207.253
TUR,MWI,22621.299
TUR,MYS,3098059.482
TUR,NAC,14227417.61
TUR,NAM,151.802
TUR,NCL,1.47
TUR,NER,10481.607
TUR,NGA,99047.997
TUR,NIC,1425.77
TUR,NIU,154.418
TUR,NLD,4508586.991
TUR,NOR,870967.233
TUR,NPL,16576.912
TUR,NRU,62.519
TUR,NZL,33402.773
TUR,OAS,1837215.673
TUR,OMN,1051794.429
TUR,PAK,314842.644
TUR,PAN,18348.152
TUR,PER,268403.18
TUR,PHL,157753.26
TUR,PLW,959.698
TUR,PNG,235.143
TUR,POL,3635826.053
TUR,PRT,1121055.342
TUR,PRY,10918.281
TUR,PSE,11536.321
TUR,PYF,8.385
TUR,QAT,568197.604
TUR,ROM,3434434.335
TUR,RUS,28959361.179
TUR,RWA,800.741
TUR,SAS,8882918.168
TUR,SAU,3456314.237
TUR,SEN,10908.227
TUR,SER,470999.472
TUR,SGP,395138.417
TUR,SGS,1.583
TUR,SLB,0.425
TUR,SLE,8194.918
TUR,SLV,6668.912
TUR,SMR,1968.917
TUR,SOM,7917.757
TUR,SPE,24386395.25
TUR,SSD,30.398
TUR,SSF,2709086.309
TUR,SUD,104932.9
TUR,SUR,135.779
TUR,SVK,1057524.307
TUR,SVN,453144.362
TUR,SWE,1984442.76
TUR,SWZ,13.358
TUR,SYC,21366.038
TUR,SYR,187102.182
TUR,TCA,0.337
TUR,TCD,109663.739
TUR,TGO,27247.6
TUR,THA,1644712.287
TUR,TJK,195730.98
TUR,TKL,10.378
TUR,TKM,710865.116
TUR,TMP,82.463
TUR,TTO,1084.765
TUR,TUN,266831.462
TUR,TUV,84.266
TUR,TZA,39695.113
TUR,UGA,12360.547
TUR,UKR,4524674.739
TUR,UMI,37.419
TUR,UNS,7582.934
TUR,URY,243934.008
TUR,USA,13147626.993
TUR,UZB,1800043.713
TUR,VAT,110.513
TUR,VCT,1.18
TUR,VEN,551235.288
TUR,VGB,0.012
TUR,VNM,1573070.829
TUR,VUT,230.678
TUR,WLD,271425552.445
TUR,WSM,0.01
TUR,YEM,21139.032
TUR,ZAF,1192741.686
TUR,ZAR,14324.94
TUR,ZMB,4947.765
TUR,ZWE,16478.12
UKR,AFG,447.88249
UKR,AGO,1.38942
UKR,AIA,7.0377
UKR,ALB,6807.22752
UKR,AND,181.36287
UKR,ARE,81730.55749
UKR,ARG,60954.47986
UKR,ARM,24503.38348
UKR,ASM,0.12988
UKR,ATA,0.00883
UKR,ATF,0.0404
UKR,ATG,10.77309
UKR,AUS,154870.32143
UKR,AUT,828919.92435
UKR,AZE,651707.37127
UKR,BDI,246.15658
UKR,BEL,724742.54549
UKR,BEN,15.07139
UKR,BFA,183.37834
UKR,BGD,123308.16444
UKR,BGR,514726.07348
UKR,BHR,481.95357
UKR,BHS,12.60471
UKR,BIH,11285.23502
UKR,BLR,4706525.55653
UKR,BLZ,1116.24807
UKR,BMU,4.27626
UKR,BOL,616.48508
UKR,BRA,371307.61724
UKR,BRB,710.76013
UKR,BRN,47.6991
UKR,BTN,0.14076
UKR,BWA,135.61062
UKR,CAF,486.98395
UKR,CAN,251686.26746
UKR,CHE,1619159.81952
UKR,CHL,53728.66143
UKR,CHN,10637834.47288
UKR,CIV,84985.50683
UKR,CMR,863.7582
UKR,COG,242.36298
UKR,COK,10.11416
UKR,COL,80765.96885
UKR,COM,32.4537
UKR,CPV,194.34235
UKR,CRI,44188.34452
UKR,CUB,1594.86334
UKR,CXR,0.09842
UKR,CYP,32566.03272
UKR,CZE,1457087.71749
UKR,DEU,6068112.2577
UKR,DJI,3110.87941
UKR,DMA,4.51196
UKR,DNK,295479.82708
UKR,DOM,7252.56434
UKR,DZA,44784.1607
UKR,EAS,14412353.06933
UKR,ECS,47392966.1101
UKR,ECU,153793.60727
UKR,EGY,144921.23873
UKR,ERI,55.93501
UKR,ESH,0.00147
UKR,ESP,950391.8453
UKR,EST,173867.16748
UKR,ETH,6560.23069
UKR,FIN,303206.14071
UKR,FJI,60.21115
UKR,FLK,537.0825
UKR,FRA,1729916.06735
UKR,FRO,20142.05967
UKR,FSM,0.07962
UKR,GAB,31.00831
UKR,GBR,1078054.11489
UKR,GEO,199362.63964
UKR,GHA,129940.68217
UKR,GIB,3.28626
UKR,GIN,140425.63265
UKR,GNB,0.18227
UKR,GNQ,0.44784
UKR,GRC,448324.87842
UKR,GRD,1.62848
UKR,GRL,9903.4498
UKR,GTM,67269.63882
UKR,GUM,49.85703
UKR,GUY,1551.43015
UKR,HKG,37963.83774
UKR,HND,7927.2743
UKR,HRV,65409.24961
UKR,HTI,160.80258
UKR,HUN,1517763.17291
UKR,IDN,414605.78548
UKR,IND,934535.95468
UKR,IOT,0.55763
UKR,IRL,228726.55617
UKR,IRN,94796.99376
UKR,IRQ,127.63118
UKR,ISL,127189.72282
UKR,ISR,211523.3994
UKR,ITA,2617813.78721
UKR,JAM,454.19488
UKR,JOR,7616.58514
UKR,JPN,1213479.61541
UKR,KAZ,806183.8035
UKR,KEN,17045.74798
UKR,KGZ,2253.8
UKR,KHM,26728.02489
UKR,KNA,59.32103
UKR,KOR,676390.63867
UKR,KWT,2015.89988
UKR,LAO,928.66081
UKR,LBN,4401.28195
UKR,LBR,30.13726
UKR,LBY,147067.16479
UKR,LCA,93.25758
UKR,LCN,1195492.77898
UKR,LKA,37606.63881
UKR,LSO,1.32404
UKR,LTU,1226203.58978
UKR,LUX,19269.8194
UKR,LVA,203898.17166
UKR,MAC,33.75309
UKR,MAR,125604.69514
UKR,MDA,108325.49278
UKR,MDG,2067.75416
UKR,MDV,1288.18903
UKR,MEA,1161822.75808
UKR,MEX,299680.02266
UKR,MHL,200.0
UKR,MKD,21532.608
UKR,MLI,6603.97804
UKR,MLT,17623.66126
UKR,MMR,19465.62396
UKR,MNG,329.57371
UKR,MNP,0.23319
UKR,MNT,5085.59354
UKR,MOZ,11553.97608
UKR,MRT,4229.42818
UKR,MUS,772.01064
UKR,MWI,58902.15633
UKR,MYS,276458.16178
UKR,NAC,3661752.87973
UKR,NAM,418.36214
UKR,NCL,22.22996
UKR,NER,10.16337
UKR,NGA,8407.94457
UKR,NIC,1783.5941
UKR,NIU,3.0458
UKR,NLD,962955.68805
UKR,NOR,372000.80155
UKR,NPL,31.57548
UKR,NRU,4.70764
UKR,NZL,23900.47214
UKR,OAS,286297.91208
UKR,OMN,16502.18265
UKR,PAK,91968.80131
UKR,PAN,4295.14664
UKR,PER,30038.97765
UKR,PHL,65277.96086
UKR,PNG,171.4593
UKR,POL,4894823.8515
UKR,PRK,58.26192
UKR,PRT,88957.20017
UKR,PRY,672.59122
UKR,PSE,37.08032
UKR,PYF,0.00112
UKR,QAT,17409.89697
UKR,ROM,796062.60631
UKR,RUS,5850092.68746
UKR,RWA,883.72073
UKR,SAS,1189187.347
UKR,SAU,176727.94926
UKR,SEN,2438.61308
UKR,SER,191115.9279
UKR,SGP,46170.83664
UKR,SGS,5.8978
UKR,SHN,2.98917
UKR,SLB,0.03301
UKR,SLE,231.79315
UKR,SLV,2122.87332
UKR,SMR,2681.77339
UKR,SOM,3494.04841
UKR,SPM,0.01152
UKR,SSF,606429.43489
UKR,STP,0.0992
UKR,SUD,9180.72753
UKR,SUR,394.57024
UKR,SVK,927180.50162
UKR,SVN,279793.10011
UKR,SWE,717158.64184
UKR,SWZ,471.4107
UKR,SXM,0.31121
UKR,SYC,283.62061
UKR,SYR,21125.72373
UKR,TCA,9.61582
UKR,TCD,1.74305
UKR,TGO,89.4256
UKR,THA,252096.25884
UKR,TJK,1022.62754
UKR,TKL,1.59013
UKR,TKM,89808.77227
UKR,TMP,0.00778
UKR,TTO,383.89643
UKR,TUN,41870.11281
UKR,TUR,3153883.63713
UKR,TUV,9.34671
UKR,TZA,3863.70976
UKR,UGA,7373.38039
UKR,UMI,1.12573
UKR,UNS,46613.48596
UKR,URY,1864.10279
UKR,USA,3410062.33601
UKR,UZB,260800.2281
UKR,VAT,1.44449
UKR,VCT,0.05784
UKR,VEN,671.98135
UKR,VGB,103.6739
UKR,VNM,565199.45769
UKR,VUT,0.06354
UKR,WLD,69962816.30435
UKR,WLF,0.0068
UKR,YEM,2380.79026
UKR,ZAF,95948.25499
UKR,ZAR,14168.1358
UKR,ZMB,316.90231
UKR,ZWE,2420.46102
ARE,ABW,529.665559068857
ARE,AFG,466224.628200554
ARE,AGO,1685701.65651834
ARE,AIA,129.874223738817
ARE,ALB,11765.7361860776
ARE,AND,6523.90853667622
ARE,ARG,334711.755197762
ARE,ARM,34473.4095996173
ARE,ASM,171.264278403286
ARE,ATA,57.4944681017508
ARE,ATG,245.099636450351
ARE,AUS,2486384.85248466
ARE,AUT,967782.963414414
ARE,AZE,8599.30708185209
ARE,BDI,57387.9175996207
ARE,BEL,3095754.65321613
ARE,BEN,833831.080835076
ARE,BFA,17608.25212912
ARE,BGD,610668.710505959
ARE,BGR,133324.407086991
ARE,BHR,2756843.37397498
ARE,BHS,1114.62468773047
ARE,BIH,29117.7287825307
ARE,BLM,0.2820721500537
ARE,BLR,32024.6692622802
ARE,BLZ,2701.4395106753
ARE,BMU,80.0616369746259
ARE,BOL,440439.463550966
ARE,BRA,2687530.41586698
ARE,BRB,171.683333531134
ARE,BRN,855.534652759977
ARE,BTN,142.282375877003
ARE,BVT,0.316895838666
ARE,BWA,2091324.69395918
ARE,CAF,41727.2788701639
ARE,CAN,2781193.18402613
ARE,CCK,128.612935823051
ARE,CHE,5350067.66379472
ARE,CHL,279432.751883702
ARE,CHN,51795572.369467
ARE,CIV,129236.042052077
ARE,CMR,279078.742981403
ARE,COG,1864521.17946762
ARE,COK,47.4367937740341
ARE,COL,165992.211310209
ARE,COM,825.534631814201
ARE,CPV,410.431773426371
ARE,CRI,36077.7126753072
ARE,CUB,4532.24626690196
ARE,CUW,844.979725893389
ARE,CXR,388.773391458002
ARE,CYM,56.7734987549676
ARE,CYP,26615.7657890896
ARE,CZE,821106.508610423
ARE,DEU,8299267.82244035
ARE,DJI,10680.1352089049
ARE,DMA,210.543022030729
ARE,DNK,555404.01382186
ARE,DOM,19330.9339652892
ARE,DZA,19108.8595344586
ARE,EAS,89738538.7827183
ARE,ECS,63548027.6880734
ARE,ECU,205833.270551629
ARE,EGY,1688347.32639953
ARE,ERI,168863.745536352
ARE,ESH,9.3633816309714
ARE,ESP,2052808.69673386
ARE,EST,58400.7130485338
ARE,ETH,951889.925200637
ARE,FIN,262070.687960097
ARE,FJI,3737.73705287352
ARE,FLK,495.44392081415
ARE,FRA,6090134.12475669
ARE,FSM,6.0260937731781
ARE,GAB,38835.2290693723
ARE,GBR,5368765.06646662
ARE,GEO,10472.2628607275
ARE,GHA,1734435.510926
ARE,GIB,16.3336850442222
ARE,GIN,2580783.98109975
ARE,GMB,1470.26135581157
ARE,GNB,8.4143360482155
ARE,GNQ,40132.0905198832
ARE,GRC,387834.334607439
ARE,GRD,171.549740614511
ARE,GRL,544.404641026227
ARE,GTM,89514.9108998876
ARE,GUM,4.5473436442884
ARE,GUY,675300.816537731
ARE,HKG,1274039.62974851
ARE,HND,6623.76828337708
ARE,HRV,65966.4566548233
ARE,HTI,800.263928639695
ARE,HUN,539062.172903121
ARE,IDN,2480946.07120426
ARE,IND,20876187.0985137
ARE,IOT,7.6713789552798
ARE,IRL,750154.90009481
ARE,IRN,361816.308733584
ARE,IRQ,2699039.4737784
ARE,ISL,3843.19995802922
ARE,ISR,291958.763514853
ARE,ITA,7979257.76623846
ARE,JAM,551.96645157068
ARE,JOR,309775.763659927
ARE,JPN,10859510.7903792
ARE,KAZ,555350.988222252
ARE,KEN,391614.427272472
ARE,KGZ,162217.004695413
ARE,KHM,194685.036627409
ARE,KIR,76.551529516485
ARE,KNA,144.733234896377
ARE,KOR,3596889.83794487
ARE,KWT,1332283.37450463
ARE,LAO,9542.5217049342
ARE,LBN,771462.853901419
ARE,LBR,28718.718637104
ARE,LBY,956155.344790171
ARE,LCA,140.276946389097
ARE,LCN,7835821.57003696
ARE,LKA,235869.981699239
ARE,LSO,52407.5598952663
ARE,LTU,106924.926636994
ARE,LUX,46389.6557229487
ARE,LVA,28671.8319100266
ARE,MAC,2356.08401589458
ARE,MAR,184054.98582827
ARE,MDA,3616.82507531057
ARE,MDG,159937.959868654
ARE,MDV,3915.31191244844
ARE,MEA,22985790.7840088
ARE,MEX,1262979.46826295
ARE,MHL,99.1879536631239
ARE,MKD,7964.25795050483
ARE,MLI,7327217.00166928
ARE,MLT,103828.653898406
ARE,MMR,91713.572494038
ARE,MNG,1147.0139421017
ARE,MNP,1.775656859877
ARE,MNT,4428.58429021878
ARE,MOZ,487718.998113598
ARE,MRT,10417.2633033797
ARE,MSR,4.5968630438586
ARE,MUS,12592.5065074421
ARE,MWI,96257.4287837607
ARE,MYS,2661372.55356136
ARE,NAC,19657873.4830647
ARE,NAM,236131.847371981
ARE,NCL,201.564040661317
ARE,NER,2677862.28401171
ARE,NFK,77.0198971004106
ARE,NGA,238722.702676078
ARE,NIC,47817.0831085473
ARE,NIU,2.566589445006
ARE,NLD,1656323.56229992
ARE,NOR,273814.8982625
ARE,NPL,2120.33683119123
ARE,NRU,42.873082533198
ARE,NZL,570800.552251
ARE,OAS,1708209.2420491
ARE,OMN,2586996.41246064
ARE,PAK,1124211.82237357
ARE,PAN,1732.61624024841
ARE,PCN,151.933474314099
ARE,PER,887335.227831102
ARE,PHL,420662.081886775
ARE,PLW,10.6668152228916
ARE,PNG,67656.8934952966
ARE,POL,1198963.38501316
ARE,PRK,4054.48999705746
ARE,PRT,316554.299007736
ARE,PRY,8662.63693985215
ARE,PSE,12209.9701532503
ARE,PYF,61.9392739680993
ARE,QAT,1290893.52919346
ARE,ROM,486259.660790157
ARE,RUS,3709691.84475811
ARE,RWA,370670.30059253
ARE,SAS,23319340.1724125
ARE,SAU,7378270.19332463
ARE,SEN,145886.901412834
ARE,SER,60278.5735297909
ARE,SGP,1751841.85934122
ARE,SGS,10.2127594152852
ARE,SHN,11.8783550120682
ARE,SLB,885.703983435538
ARE,SLE,69823.8089691626
ARE,SLV,3381.25871837617
ARE,SMR,4606.12476994442
ARE,SOM,139421.84619514
ARE,SPM,2.7936364093941
ARE,SSD,20040.734634372
ARE,SSF,38255902.8077937
ARE,STP,122.672285206099
ARE,SUD,2900917.19410965
ARE,SUR,649262.494563694
ARE,SVK,366790.074193057
ARE,SVN,132950.585022549
ARE,SWE,1153946.66400749
ARE,SWZ,10009.6855720793
ARE,SYC,1769.5408273725
ARE,SYR,51061.8122133092
ARE,TCA,1.0878393161163
ARE,TCD,761116.042187631
ARE,TGO,611186.230545967
ARE,THA,3861012.5281077
ARE,TJK,2697.24571637444
ARE,TKL,49.5664410937332
ARE,TKM,7852.36228038241
ARE,TMP,495.920429990768
ARE,TON,6.9990086541102
ARE,TTO,934.485904469491
ARE,TUN,97707.8539794727
ARE,TUR,9580881.88164652
ARE,TUV,85.8429329329926
ARE,TZA,1329872.16032282
ARE,UGA,1998039.01107202
ARE,UKR,639148.827121135
ARE,UMI,77.7137296201776
ARE,UNS,77563806.4036236
ARE,URY,8543.83981587208
ARE,USA,16876600.2374016
ARE,UZB,100560.280603699
ARE,VCT,203.951231881244
ARE,VEN,12808.5430405515
ARE,VGB,0.9053015404104
ARE,VNM,7601250.37590662
ARE,VUT,101.877462097209
ARE,WLD,347528997.702207
ARE,WLF,0.9611599459302
ARE,WSM,296.529649990342
ARE,YEM,95505.7651097203
ARE,ZAF,4454746.68173871
ARE,ZAR,1144699.33606967
ARE,ZMB,861665.693016269
ARE,ZWE,2099161.49537955
GBR,ABW,63.48401239315
GBR,AFG,5687.81238396655
GBR,AGO,7990.6341755445
GBR,AIA,481.332516782
GBR,ALB,8708.4710116508
GBR,AND,5804.7386648249
GBR,ARE,2233529.74920465
GBR,ARG,996797.713401441
GBR,ARM,3807.2857421848
GBR,ASM,239.5466885297
GBR,ATA,6.0544797659
GBR,ATG,20201.4236751836
GBR,AUS,3579069.17767346
GBR,AUT,4945341.84750787
GBR,AZE,330382.289151264
GBR,BDI,776.6871496509
GBR,BEL,31064017.5792366
GBR,BEN,749.86836251885
GBR,BES,1842.75284980295
GBR,BFA,4975.70543488995
GBR,BGD,3298636.70694382
GBR,BGR,625844.560272431
GBR,BHR,85617.3363875838
GBR,BHS,11560.0030698453
GBR,BIH,51677.5939223827
GBR,BLR,89845.4456091083
GBR,BLZ,68482.0844681928
GBR,BMU,1550.44058613945
GBR,BOL,30658.5802866081
GBR,BRA,3394120.78363579
GBR,BRB,4416.2107121524
GBR,BRN,2355.49796617
GBR,BTN,111.77956043945
GBR,BVT,4.40125744
GBR,BWA,7361.56107425235
GBR,CAF,20.4245853075
GBR,CAN,14213113.899061
GBR,CCK,891.77040395625
GBR,CHE,10930954.5413236
GBR,CHL,651894.526127111
GBR,CHN,91162191.8326035
GBR,CIV,509784.968152201
GBR,CMR,60464.4939662213
GBR,COG,10843.1221318393
GBR,COK,14.66856581175
GBR,COL,605907.715437467
GBR,COM,738.26554759265
GBR,CPV,485.9840957389
GBR,CRI,302101.160853094
GBR,CUB,7763.03002399965
GBR,CUW,377.81631718615
GBR,CXR,859.0401779251
GBR,CYM,944.0614685223
GBR,CYP,214575.168287115
GBR,CZE,6059650.09493888
GBR,DEU,75512967.4062705
GBR,DJI,4510.491148089
GBR,DMA,1000.6478852712
GBR,DNK,6548983.95745672
GBR,DOM,123823.371733387
GBR,DZA,1434744.54888691
GBR,EAS,136792417.228644
GBR,ECS,407432975.039467
GBR,ECU,289650.383163788
GBR,EGY,1220261.53605362
GBR,ERI,126.893753567
GBR,ESP,20452471.2331387
GBR,EST,415406.835303577
GBR,ETH,55711.0135210488
GBR,FIN,2856813.32505339
GBR,FJI,3286.65687342835
GBR,FLK,4016.4362465195
GBR,FRA,30653127.2111635
GBR,FRO,295768.023724738
GBR,FSM,58.37305219095
GBR,GAB,52248.0532777176
GBR,GEO,38647.3755617784
GBR,GHA,182306.726312749
GBR,GIB,3447.56134386295
GBR,GIN,1845.61916871075
GBR,GMB,4002.3577242833
GBR,GNB,1.35201126985
GBR,GNQ,580.52998251485
GBR,GRC,1187835.40665293
GBR,GRD,392.5811605044
GBR,GRL,26195.5567000094
GBR,GTM,117810.58838016
GBR,GUM,13.06210684615
GBR,GUY,26656.2528209696
GBR,HKG,6090541.63103101
GBR,HND,168968.249382618
GBR,HRV,190516.089229132
GBR,HTI,8155.8738845575
GBR,HUN,3223054.21413776
GBR,IDN,2047594.84632123
GBR,IND,11326323.7815079
GBR,IOT,28.1047795403
GBR,IRL,19445435.8634621
GBR,IRN,28908.6733378948
GBR,IRQ,2216.22980223185
GBR,ISL,574868.112792706
GBR,ISR,2135662.98165249
GBR,ITA,25906740.7622469
GBR,JAM,64720.3104787235
GBR,JOR,120936.683255998
GBR,JPN,9593654.77842869
GBR,KAZ,4063264.5336191
GBR,KEN,538434.209370295
GBR,KGZ,237427.367539332
GBR,KHM,808446.155704337
GBR,KIR,9.72265276355
GBR,KNA,547.58106900465
GBR,KOR,6252883.04049933
GBR,KWT,649046.444929828
GBR,LAO,28121.5978452926
GBR,LBN,51774.9937495298
GBR,LBR,25382.9442865045
GBR,LBY,1548301.29031727
GBR,LCA,3209.58260329625
GBR,LCN,12220817.8197319
GBR,LKA,777647.955153196
GBR,LSO,686.42973809305
GBR,LTU,1326854.50480794
GBR,LUX,424973.059125351
GBR,LVA,1516595.23964319
GBR,MAC,3415.7361263929
GBR,MAR,1327840.25581217
GBR,MDA,56798.667388944
GBR,MDG,35944.3102955716
GBR,MDV,11346.2477499141
GBR,MEA,14854559.6584737
GBR,MEX,3794688.2939667
GBR,MHL,287.6524323489
GBR,MKD,202344.643274036
GBR,MLI,6482.9201713968
GBR,MLT,118669.324596243
GBR,MMR,370668.643469552
GBR,MNG,8624.6710699932
GBR,MNP,64.09743764885
GBR,MNT,3717.31166157465
GBR,MOZ,15100.6441315995
GBR,MRT,36532.3031602331
GBR,MSR,37.78341972945
GBR,MUS,114297.03293177
GBR,MWI,21508.0744855427
GBR,MYS,3197981.8267024
GBR,NAC,73905736.5591437
GBR,NAM,48849.0694374557
GBR,NCL,280.54852776215
GBR,NER,1189.5883655986
GBR,NGA,1302546.71344281
GBR,NIC,81896.5023446642
GBR,NIU,30.3796794796
GBR,NLD,41621021.3039983
GBR,NOR,35965979.6183758
GBR,NPL,21467.8992574731
GBR,NRU,1368.67690622515
GBR,NZL,1011255.55113314
GBR,OAS,4794177.71051319
GBR,OMN,140113.157227877
GBR,PAK,2083221.6278988
GBR,PAN,49260.3476897224
GBR,PCN,76.5626239547
GBR,PER,900105.856021324
GBR,PHL,738978.112547579
GBR,PLW,21.16592210755
GBR,PNG,125494.027164929
GBR,POL,13987572.0337117
GBR,PRT,3628300.22949335
GBR,PRY,170722.338901293
GBR,PSE,8989.63846624045
GBR,PYF,144.6885875541
GBR,QAT,2291111.32464555
GBR,ROM,2568030.12576918
GBR,RUS,24851439.6107782
GBR,RWA,21622.0959364906
GBR,SAS,17524443.8104555
GBR,SAU,1206713.89761601
GBR,SEN,69377.2548435215
GBR,SER,371037.138748716
GBR,SGP,1913305.54159401
GBR,SHN,337.56131632555
GBR,SLB,7115.155301081
GBR,SLE,2908.23675873715
GBR,SLV,16879.0643515592
GBR,SMR,9413.75188551655
GBR,SOM,910.53626536605
GBR,SSD,107.5997412644
GBR,SSF,13851280.198111
GBR,STP,448.2075529742
